wu,wr,wd,wl,x_a,y_a,x_s,y_s,au,ar,ad,al,direction
440,408,120,392,152,120,392,120,0,0,0,1,3
440,416,120,384,152,120,384,120,0,0,0,1,3
440,424,120,376,152,120,376,120,0,0,0,1,3
440,432,120,368,152,120,368,120,0,0,0,1,3
440,440,120,360,152,120,360,120,0,0,0,1,3
440,448,120,352,152,120,352,120,0,0,0,1,3
440,456,120,344,152,120,344,120,0,0,0,1,3
440,464,120,336,152,120,336,120,0,0,0,1,3
440,472,120,328,152,120,328,120,0,0,0,1,3
440,480,120,320,152,120,320,120,0,0,0,1,3
440,488,120,312,152,120,312,120,0,0,0,1,3
440,496,120,304,152,120,304,120,0,0,0,1,3
440,504,120,296,152,120,296,120,0,0,0,1,3
440,512,120,288,152,120,288,120,0,0,0,1,3
440,520,120,280,152,120,280,120,0,0,0,1,3
440,528,120,272,152,120,272,120,0,0,0,1,3
440,536,120,264,152,120,264,120,0,0,0,1,3
440,544,120,256,152,120,256,120,0,0,0,1,3
440,552,120,248,152,120,248,120,0,0,0,1,3
440,560,120,240,152,120,240,120,0,0,0,1,3
440,568,120,232,152,120,232,120,0,0,0,1,3
440,576,120,224,152,120,224,120,0,0,0,1,3
440,584,120,216,152,120,216,120,0,0,0,1,3
440,592,120,208,152,120,208,120,0,0,0,1,3
440,600,120,200,152,120,200,120,0,0,0,1,3
440,608,120,192,152,120,192,120,0,0,0,1,3
440,616,120,184,152,120,184,120,0,0,0,1,3
440,624,120,176,152,120,176,120,0,0,0,1,3
440,632,120,168,696,160,168,120,1,1,0,0,0
432,632,128,168,696,160,168,128,1,1,0,0,0
424,632,136,168,696,160,168,136,1,1,0,0,0
416,632,144,168,696,160,168,144,1,1,0,0,0
408,632,152,168,696,160,168,152,1,1,0,0,0
400,632,160,168,696,160,168,160,0,1,0,0,1
400,624,160,176,696,160,176,160,0,1,0,0,1
400,616,160,184,696,160,184,160,0,1,0,0,1
400,608,160,192,696,160,192,160,0,1,0,0,1
400,600,160,200,696,160,200,160,0,1,0,0,1
400,592,160,208,696,160,208,160,0,1,0,0,1
400,584,160,216,696,160,216,160,0,1,0,0,1
400,576,160,224,696,160,224,160,0,1,0,0,1
400,568,160,232,696,160,232,160,0,1,0,0,1
400,560,160,240,696,160,240,160,0,1,0,0,1
400,552,160,248,696,160,248,160,0,1,0,0,1
400,544,160,256,696,160,256,160,0,1,0,0,1
400,536,160,264,696,160,264,160,0,1,0,0,1
400,528,160,272,696,160,272,160,0,1,0,0,1
400,520,160,280,696,160,280,160,0,1,0,0,1
400,512,160,288,696,160,288,160,0,1,0,0,1
400,504,160,296,696,160,296,160,0,1,0,0,1
400,496,160,304,696,160,304,160,0,1,0,0,1
400,488,160,312,696,160,312,160,0,1,0,0,1
400,480,160,320,696,160,320,160,0,1,0,0,1
400,472,160,328,696,160,328,160,0,1,0,0,1
400,464,160,336,696,160,336,160,0,1,0,0,1
400,456,160,344,696,160,344,160,0,1,0,0,1
400,448,160,352,696,160,352,160,0,1,0,0,1
400,440,160,360,696,160,360,160,0,1,0,0,1
400,432,160,368,696,160,368,160,0,1,0,0,1
400,424,160,376,696,160,376,160,0,1,0,0,1
400,416,160,384,696,160,384,160,0,1,0,0,1
400,408,160,392,696,160,392,160,0,1,0,0,1
400,400,160,400,696,160,400,160,0,1,0,0,1
400,392,160,408,696,160,408,160,0,1,0,0,1
400,384,160,416,696,160,416,160,0,1,0,0,1
400,376,160,424,696,160,424,160,0,1,0,0,1
400,368,160,432,696,160,432,160,0,1,0,0,1
400,360,160,440,696,160,440,160,0,1,0,0,1
400,352,160,448,696,160,448,160,0,1,0,0,1
400,344,160,456,696,160,456,160,0,1,0,0,1
400,336,160,464,696,160,464,160,0,1,0,0,1
400,328,160,472,696,160,472,160,0,1,0,0,1
400,320,160,480,696,160,480,160,0,1,0,0,1
400,312,160,488,696,160,488,160,0,1,0,0,1
400,304,160,496,696,160,496,160,0,1,0,0,1
400,296,160,504,696,160,504,160,0,1,0,0,1
400,288,160,512,696,160,512,160,0,1,0,0,1
400,280,160,520,696,160,520,160,0,1,0,0,1
400,272,160,528,696,160,528,160,0,1,0,0,1
400,264,160,536,696,160,536,160,0,1,0,0,1
400,256,160,544,696,160,544,160,0,1,0,0,1
400,248,160,552,696,160,552,160,0,1,0,0,1
400,240,160,560,696,160,560,160,0,1,0,0,1
400,232,160,568,696,160,568,160,0,1,0,0,1
400,224,160,576,696,160,576,160,0,1,0,0,1
400,216,160,584,696,160,584,160,0,1,0,0,1
400,208,160,592,696,160,592,160,0,1,0,0,1
400,200,160,600,696,160,600,160,0,1,0,0,1
400,192,160,608,696,160,608,160,0,1,0,0,1
400,184,160,616,696,160,616,160,0,1,0,0,1
400,176,160,624,696,160,624,160,0,1,0,0,1
400,168,160,632,696,160,632,160,0,1,0,0,1
400,160,160,640,696,160,640,160,0,1,0,0,1
400,152,160,648,696,160,648,160,0,1,0,0,1
400,144,160,656,696,160,656,160,0,1,0,0,1
400,136,160,664,696,160,664,160,0,1,0,0,1
400,128,160,672,696,160,672,160,0,1,0,0,1
400,120,160,680,696,528,680,160,1,1,0,0,1
400,112,160,688,696,528,688,160,1,1,0,0,1
400,104,160,696,696,528,696,160,1,0,0,0,0
392,104,168,696,696,528,696,168,1,0,0,0,0
384,104,176,696,696,528,696,176,1,0,0,0,0
376,104,184,696,696,528,696,184,1,0,0,0,0
368,104,192,696,696,528,696,192,1,0,0,0,0
360,104,200,696,696,528,696,200,1,0,0,0,0
352,104,208,696,696,528,696,208,1,0,0,0,0
344,104,216,696,696,528,696,216,1,0,0,0,0
336,104,224,696,696,528,696,224,1,0,0,0,0
328,104,232,696,696,528,696,232,1,0,0,0,0
320,104,240,696,696,528,696,240,1,0,0,0,0
312,104,248,696,696,528,696,248,1,0,0,0,0
304,104,256,696,696,528,696,256,1,0,0,0,0
296,104,264,696,696,528,696,264,1,0,0,0,0
288,104,272,696,696,528,696,272,1,0,0,0,0
280,104,280,696,696,528,696,280,1,0,0,0,0
272,104,288,696,696,528,696,288,1,0,0,0,0
264,104,296,696,696,528,696,296,1,0,0,0,0
256,104,304,696,696,528,696,304,1,0,0,0,0
248,104,312,696,696,528,696,312,1,0,0,0,0
240,104,320,696,696,528,696,320,1,0,0,0,0
232,104,328,696,696,528,696,328,1,0,0,0,0
224,104,336,696,696,528,696,336,1,0,0,0,0
216,104,344,696,696,528,696,344,1,0,0,0,0
208,104,352,696,696,528,696,352,1,0,0,0,0
200,104,360,696,696,528,696,360,1,0,0,0,0
192,104,368,696,696,528,696,368,1,0,0,0,0
184,104,376,696,696,528,696,376,1,0,0,0,0
176,104,384,696,696,528,696,384,1,0,0,0,0
168,104,392,696,696,528,696,392,1,0,0,0,0
160,104,400,696,696,528,696,400,1,0,0,0,0
152,104,408,696,696,528,696,408,1,0,0,0,0
144,104,416,696,696,528,696,416,1,0,0,0,0
136,104,424,696,696,528,696,424,1,0,0,0,0
128,104,432,696,696,528,696,432,1,0,0,0,0
120,104,440,696,696,528,696,440,1,0,0,0,0
112,104,448,696,696,528,696,448,1,0,0,0,0
104,104,456,696,696,528,696,456,1,0,0,0,0
96,104,464,696,696,528,696,464,1,0,0,0,0
88,104,472,696,696,528,696,472,1,0,0,0,0
80,104,480,696,696,528,696,480,1,0,0,0,0
72,104,488,696,696,528,696,488,1,0,0,0,0
64,104,496,696,696,528,696,496,1,0,0,0,0
56,104,504,696,696,528,696,504,1,0,0,0,0
48,104,512,696,472,496,696,512,0,0,1,1,2
56,104,504,696,472,496,696,504,0,0,1,1,2
64,104,496,696,472,496,696,496,0,0,0,1,3
64,112,496,688,472,496,688,496,0,0,0,1,3
64,120,496,680,472,496,680,496,0,0,0,1,3
64,128,496,672,472,496,672,496,0,0,0,1,3
64,136,496,664,472,496,664,496,0,0,0,1,3
64,144,496,656,472,496,656,496,0,0,0,1,3
64,152,496,648,472,496,648,496,0,0,0,1,3
64,160,496,640,472,496,640,496,0,0,0,1,3
64,168,496,632,472,496,632,496,0,0,0,1,3
64,176,496,624,472,496,624,496,0,0,0,1,3
64,184,496,616,472,496,616,496,0,0,0,1,3
64,192,496,608,472,496,608,496,0,0,0,1,3
64,200,496,600,472,496,600,496,0,0,0,1,3
64,208,496,592,472,496,592,496,0,0,0,1,3
64,216,496,584,472,496,584,496,0,0,0,1,3
64,224,496,576,472,496,576,496,0,0,0,1,3
64,232,496,568,472,496,568,496,0,0,0,1,3
64,240,496,560,472,496,560,496,0,0,0,1,3
64,248,496,552,472,496,552,496,0,0,0,1,3
64,256,496,544,472,496,544,496,0,0,0,1,3
64,264,496,536,472,496,536,496,0,0,0,1,3
64,272,496,528,472,496,528,496,0,0,0,1,3
64,280,496,520,472,496,520,496,0,0,0,1,3
64,288,496,512,472,496,512,496,0,0,0,1,3
64,296,496,504,472,496,504,496,0,0,0,1,3
64,304,496,496,472,496,496,496,0,0,0,1,3
64,312,496,488,712,32,488,496,0,1,1,0,1
64,304,496,496,712,32,496,496,0,1,1,0,1
64,296,496,504,712,32,504,496,0,1,1,0,1
64,288,496,512,712,32,512,496,0,1,1,0,1
64,280,496,520,712,32,520,496,0,1,1,0,1
64,272,496,528,712,32,528,496,0,1,1,0,1
64,264,496,536,712,32,536,496,0,1,1,0,1
64,256,496,544,712,32,544,496,0,1,1,0,1
64,248,496,552,712,32,552,496,0,1,1,0,1
64,240,496,560,712,32,560,496,0,1,1,0,1
64,232,496,568,712,32,568,496,0,1,1,0,1
64,224,496,576,712,32,576,496,0,1,1,0,1
64,216,496,584,712,32,584,496,0,1,1,0,1
64,208,496,592,712,32,592,496,0,1,1,0,1
64,200,496,600,712,32,600,496,0,1,1,0,1
64,192,496,608,712,32,608,496,0,1,1,0,1
64,184,496,616,712,32,616,496,0,1,1,0,1
64,176,496,624,712,32,624,496,0,1,1,0,1
64,168,496,632,712,32,632,496,0,1,1,0,1
64,160,496,640,712,32,640,496,0,1,1,0,1
64,152,496,648,712,32,648,496,0,1,1,0,1
64,144,496,656,712,32,656,496,0,1,1,0,1
64,136,496,664,712,32,664,496,0,1,1,0,1
64,128,496,672,712,32,672,496,0,1,1,0,1
64,120,496,680,712,32,680,496,0,1,1,0,1
64,112,496,688,712,32,688,496,0,1,1,0,1
64,104,496,696,712,32,696,496,0,1,1,0,1
64,96,496,704,712,32,704,496,0,1,1,0,1
64,88,496,712,712,32,712,496,0,0,1,0,2
72,88,488,712,712,32,712,488,0,0,1,0,2
80,88,480,712,712,32,712,480,0,0,1,0,2
88,88,472,712,712,32,712,472,0,0,1,0,2
96,88,464,712,712,32,712,464,0,0,1,0,2
104,88,456,712,712,32,712,456,0,0,1,0,2
112,88,448,712,712,32,712,448,0,0,1,0,2
120,88,440,712,712,32,712,440,0,0,1,0,2
128,88,432,712,712,32,712,432,0,0,1,0,2
136,88,424,712,712,32,712,424,0,0,1,0,2
144,88,416,712,712,32,712,416,0,0,1,0,2
152,88,408,712,712,32,712,408,0,0,1,0,2
160,88,400,712,712,32,712,400,0,0,1,0,2
168,88,392,712,712,32,712,392,0,0,1,0,2
176,88,384,712,712,32,712,384,0,0,1,0,2
184,88,376,712,712,32,712,376,0,0,1,0,2
192,88,368,712,712,32,712,368,0,0,1,0,2
200,88,360,712,712,32,712,360,0,0,1,0,2
208,88,352,712,712,32,712,352,0,0,1,0,2
216,88,344,712,712,32,712,344,0,0,1,0,2
224,88,336,712,712,32,712,336,0,0,1,0,2
232,88,328,712,712,32,712,328,0,0,1,0,2
240,88,320,712,712,32,712,320,0,0,1,0,2
248,88,312,712,712,32,712,312,0,0,1,0,2
256,88,304,712,712,32,712,304,0,0,1,0,2
264,88,296,712,712,32,712,296,0,0,1,0,2
272,88,288,712,712,32,712,288,0,0,1,0,2
280,88,280,712,712,32,712,280,0,0,1,0,2
288,88,272,712,712,32,712,272,0,0,1,0,2
296,88,264,712,712,32,712,264,0,0,1,0,2
304,88,256,712,712,32,712,256,0,0,1,0,2
312,88,248,712,712,32,712,248,0,0,1,0,2
320,88,240,712,712,32,712,240,0,0,1,0,2
328,88,232,712,712,32,712,232,0,0,1,0,2
336,88,224,712,712,32,712,224,0,0,1,0,2
344,88,216,712,712,32,712,216,0,0,1,0,2
352,88,208,712,712,32,712,208,0,0,1,0,2
360,88,200,712,712,32,712,200,0,0,1,0,2
368,88,192,712,712,32,712,192,0,0,1,0,2
376,88,184,712,712,32,712,184,0,0,1,0,2
384,88,176,712,712,32,712,176,0,0,1,0,2
392,88,168,712,712,32,712,168,0,0,1,0,2
400,88,160,712,712,32,712,160,0,0,1,0,2
408,88,152,712,712,32,712,152,0,0,1,0,2
416,88,144,712,712,32,712,144,0,0,1,0,2
424,88,136,712,712,32,712,136,0,0,1,0,2
432,88,128,712,712,32,712,128,0,0,1,0,2
440,88,120,712,712,32,712,120,0,0,1,0,2
448,88,112,712,712,32,712,112,0,0,1,0,2
456,88,104,712,712,32,712,104,0,0,1,0,2
464,88,96,712,712,32,712,96,0,0,1,0,2
472,88,88,712,712,32,712,88,0,0,1,0,2
480,88,80,712,712,32,712,80,0,0,1,0,2
488,88,72,712,712,32,712,72,0,0,1,0,2
496,88,64,712,712,32,712,64,0,0,1,0,2
504,88,56,712,712,32,712,56,0,0,1,0,2
512,88,48,712,568,528,712,48,1,0,0,1,3
512,96,48,704,568,528,704,48,1,0,0,1,3
512,104,48,696,568,528,696,48,1,0,0,1,3
512,112,48,688,568,528,688,48,1,0,0,1,3
512,120,48,680,568,528,680,48,1,0,0,1,3
512,128,48,672,568,528,672,48,1,0,0,1,3
512,136,48,664,568,528,664,48,1,0,0,1,3
512,144,48,656,568,528,656,48,1,0,0,1,3
512,152,48,648,568,528,648,48,1,0,0,1,3
512,160,48,640,568,528,640,48,1,0,0,1,3
512,168,48,632,568,528,632,48,1,0,0,1,3
512,176,48,624,568,528,624,48,1,0,0,1,3
512,184,48,616,568,528,616,48,1,0,0,1,3
512,192,48,608,568,528,608,48,1,0,0,1,3
512,200,48,600,568,528,600,48,1,0,0,1,3
512,208,48,592,568,528,592,48,1,0,0,1,3
512,216,48,584,568,528,584,48,1,0,0,1,3
512,224,48,576,568,528,576,48,1,0,0,1,3
512,232,48,568,568,528,568,48,1,0,0,0,0
504,232,56,568,568,528,568,56,1,0,0,0,0
496,232,64,568,568,528,568,64,1,0,0,0,0
488,232,72,568,568,528,568,72,1,0,0,0,0
480,232,80,568,568,528,568,80,1,0,0,0,0
472,232,88,568,568,528,568,88,1,0,0,0,0
464,232,96,568,568,528,568,96,1,0,0,0,0
456,232,104,568,568,528,568,104,1,0,0,0,0
448,232,112,568,568,528,568,112,1,0,0,0,0
440,232,120,568,568,528,568,120,1,0,0,0,0
432,232,128,568,568,528,568,128,1,0,0,0,0
424,232,136,568,568,528,568,136,1,0,0,0,0
416,232,144,568,568,528,568,144,1,0,0,0,0
408,232,152,568,568,528,568,152,1,0,0,0,0
400,232,160,568,568,528,568,160,1,0,0,0,0
392,232,168,568,568,528,568,168,1,0,0,0,0
384,232,176,568,568,528,568,176,1,0,0,0,0
376,232,184,568,568,528,568,184,1,0,0,0,0
368,232,192,568,568,528,568,192,1,0,0,0,0
360,232,200,568,568,528,568,200,1,0,0,0,0
352,232,208,568,568,528,568,208,1,0,0,0,0
344,232,216,568,568,528,568,216,1,0,0,0,0
336,232,224,568,568,528,568,224,1,0,0,0,0
328,232,232,568,568,528,568,232,1,0,0,0,0
320,232,240,568,568,528,568,240,1,0,0,0,0
312,232,248,568,568,528,568,248,1,0,0,0,0
304,232,256,568,568,528,568,256,1,0,0,0,0
296,232,264,568,568,528,568,264,1,0,0,0,0
288,232,272,568,568,528,568,272,1,0,0,0,0
280,232,280,568,568,528,568,280,1,0,0,0,0
272,232,288,568,568,528,568,288,1,0,0,0,0
264,232,296,568,568,528,568,296,1,0,0,0,0
256,232,304,568,568,528,568,304,1,0,0,0,0
248,232,312,568,568,528,568,312,1,0,0,0,0
240,232,320,568,568,528,568,320,1,0,0,0,0
232,232,328,568,568,528,568,328,1,0,0,0,0
224,232,336,568,568,528,568,336,1,0,0,0,0
216,232,344,568,568,528,568,344,1,0,0,0,0
208,232,352,568,568,528,568,352,1,0,0,0,0
200,232,360,568,568,528,568,360,1,0,0,0,0
192,232,368,568,568,528,568,368,1,0,0,0,0
184,232,376,568,568,528,568,376,1,0,0,0,0
176,232,384,568,568,528,568,384,1,0,0,0,0
168,232,392,568,568,528,568,392,1,0,0,0,0
160,232,400,568,568,528,568,400,1,0,0,0,0
152,232,408,568,568,528,568,408,1,0,0,0,0
144,232,416,568,568,528,568,416,1,0,0,0,0
136,232,424,568,568,528,568,424,1,0,0,0,0
128,232,432,568,568,528,568,432,1,0,0,0,0
120,232,440,568,568,528,568,440,1,0,0,0,0
112,232,448,568,568,528,568,448,1,0,0,0,0
104,232,456,568,568,528,568,456,1,0,0,0,0
96,232,464,568,568,528,568,464,1,0,0,0,0
88,232,472,568,568,528,568,472,1,0,0,0,0
80,232,480,568,568,528,568,480,1,0,0,0,0
72,232,488,568,568,528,568,488,1,0,0,0,0
64,232,496,568,568,528,568,496,1,0,0,0,0
56,232,504,568,568,528,568,504,1,0,0,0,0
48,232,512,568,248,408,568,512,0,0,1,1,2
56,232,504,568,248,408,568,504,0,0,1,1,2
64,232,496,568,248,408,568,496,0,0,1,1,2
72,232,488,568,248,408,568,488,0,0,1,1,2
80,232,480,568,248,408,568,480,0,0,1,1,2
88,232,472,568,248,408,568,472,0,0,1,1,2
96,232,464,568,248,408,568,464,0,0,1,1,2
104,232,456,568,248,408,568,456,0,0,1,1,2
112,232,448,568,248,408,568,448,0,0,1,1,2
120,232,440,568,248,408,568,440,0,0,1,1,2
128,232,432,568,248,408,568,432,0,0,1,1,2
136,232,424,568,248,408,568,424,0,0,1,1,2
144,232,416,568,248,408,568,416,0,0,1,1,2
152,232,408,568,248,408,568,408,0,0,0,1,3
152,240,408,560,248,408,560,408,0,0,0,1,3
152,248,408,552,248,408,552,408,0,0,0,1,3
152,256,408,544,248,408,544,408,0,0,0,1,3
152,264,408,536,248,408,536,408,0,0,0,1,3
152,272,408,528,248,408,528,408,0,0,0,1,3
152,280,408,520,248,408,520,408,0,0,0,1,3
152,288,408,512,248,408,512,408,0,0,0,1,3
152,296,408,504,248,408,504,408,0,0,0,1,3
152,304,408,496,248,408,496,408,0,0,0,1,3
152,312,408,488,248,408,488,408,0,0,0,1,3
152,320,408,480,248,408,480,408,0,0,0,1,3
152,328,408,472,248,408,472,408,0,0,0,1,3
152,336,408,464,248,408,464,408,0,0,0,1,3
152,344,408,456,248,408,456,408,0,0,0,1,3
152,352,408,448,248,408,448,408,0,0,0,1,3
152,360,408,440,248,408,440,408,0,0,0,1,3
152,368,408,432,248,408,432,408,0,0,0,1,3
152,376,408,424,248,408,424,408,0,0,0,1,3
152,384,408,416,248,408,416,408,0,0,0,1,3
152,392,408,408,248,408,408,408,0,0,0,1,3
152,400,408,400,248,408,400,408,0,0,0,1,3
152,408,408,392,248,408,392,408,0,0,0,1,3
152,416,408,384,248,408,384,408,0,0,0,1,3
152,424,408,376,248,408,376,408,0,0,0,1,3
152,432,408,368,248,408,368,408,0,0,0,1,3
152,440,408,360,248,408,360,408,0,0,0,1,3
152,448,408,352,248,408,352,408,0,0,0,1,3
152,456,408,344,248,408,344,408,0,0,0,1,3
152,464,408,336,248,408,336,408,0,0,0,1,3
152,472,408,328,248,408,328,408,0,0,0,1,3
152,480,408,320,248,408,320,408,0,0,0,1,3
152,488,408,312,248,408,312,408,0,0,0,1,3
152,496,408,304,248,408,304,408,0,0,0,1,3
152,504,408,296,248,408,296,408,0,0,0,1,3
152,512,408,288,248,408,288,408,0,0,0,1,3
152,520,408,280,248,408,280,408,0,0,0,1,3
152,528,408,272,248,408,272,408,0,0,0,1,3
152,536,408,264,744,360,264,408,0,1,1,0,2
160,536,400,264,744,360,264,400,0,1,1,0,2
168,536,392,264,744,360,264,392,0,1,1,0,2
176,536,384,264,744,360,264,384,0,1,1,0,2
184,536,376,264,744,360,264,376,0,1,1,0,2
192,536,368,264,744,360,264,368,0,1,1,0,2
200,536,360,264,744,360,264,360,0,1,0,0,1
200,528,360,272,744,360,272,360,0,1,0,0,1
200,520,360,280,744,360,280,360,0,1,0,0,1
200,512,360,288,744,360,288,360,0,1,0,0,1
200,504,360,296,744,360,296,360,0,1,0,0,1
200,496,360,304,744,360,304,360,0,1,0,0,1
200,488,360,312,744,360,312,360,0,1,0,0,1
200,480,360,320,744,360,320,360,0,1,0,0,1
200,472,360,328,744,360,328,360,0,1,0,0,1
200,464,360,336,744,360,336,360,0,1,0,0,1
200,456,360,344,744,360,344,360,0,1,0,0,1
200,448,360,352,744,360,352,360,0,1,0,0,1
200,440,360,360,744,360,360,360,0,1,0,0,1
200,432,360,368,744,360,368,360,0,1,0,0,1
200,424,360,376,744,360,376,360,0,1,0,0,1
200,416,360,384,744,360,384,360,0,1,0,0,1
200,408,360,392,744,360,392,360,0,1,0,0,1
200,400,360,400,744,360,400,360,0,1,0,0,1
200,392,360,408,744,360,408,360,0,1,0,0,1
200,384,360,416,744,360,416,360,0,1,0,0,1
200,376,360,424,744,360,424,360,0,1,0,0,1
200,368,360,432,744,360,432,360,0,1,0,0,1
200,360,360,440,744,360,440,360,0,1,0,0,1
200,352,360,448,744,360,448,360,0,1,0,0,1
200,344,360,456,744,360,456,360,0,1,0,0,1
200,336,360,464,744,360,464,360,0,1,0,0,1
200,328,360,472,744,360,472,360,0,1,0,0,1
200,320,360,480,744,360,480,360,0,1,0,0,1
200,312,360,488,744,360,488,360,0,1,0,0,1
200,304,360,496,744,360,496,360,0,1,0,0,1
200,296,360,504,744,360,504,360,0,1,0,0,1
200,288,360,512,744,360,512,360,0,1,0,0,1
200,280,360,520,744,360,520,360,0,1,0,0,1
200,272,360,528,744,360,528,360,0,1,0,0,1
200,264,360,536,744,360,536,360,0,1,0,0,1
200,256,360,544,744,360,544,360,0,1,0,0,1
200,248,360,552,744,360,552,360,0,1,0,0,1
200,240,360,560,744,360,560,360,0,1,0,0,1
200,232,360,568,744,360,568,360,0,1,0,0,1
200,224,360,576,744,360,576,360,0,1,0,0,1
200,216,360,584,744,360,584,360,0,1,0,0,1
200,208,360,592,744,360,592,360,0,1,0,0,1
200,200,360,600,744,360,600,360,0,1,0,0,1
200,192,360,608,744,360,608,360,0,1,0,0,1
200,184,360,616,744,360,616,360,0,1,0,0,1
200,176,360,624,744,360,624,360,0,1,0,0,1
200,168,360,632,744,360,632,360,0,1,0,0,1
200,160,360,640,744,360,640,360,0,1,0,0,1
200,152,360,648,744,360,648,360,0,1,0,0,1
200,144,360,656,744,360,656,360,0,1,0,0,1
200,136,360,664,744,360,664,360,0,1,0,0,1
200,128,360,672,744,360,672,360,0,1,0,0,1
200,120,360,680,744,360,680,360,0,1,0,0,1
200,112,360,688,744,360,688,360,0,1,0,0,1
200,104,360,696,744,360,696,360,0,1,0,0,1
200,96,360,704,744,360,704,360,0,1,0,0,1
200,88,360,712,744,360,712,360,0,1,0,0,1
200,80,360,720,744,360,720,360,0,1,0,0,1
200,72,360,728,728,152,728,360,0,0,1,0,2
208,72,352,728,728,152,728,352,0,0,1,0,2
216,72,344,728,728,152,728,344,0,0,1,0,2
224,72,336,728,728,152,728,336,0,0,1,0,2
232,72,328,728,728,152,728,328,0,0,1,0,2
240,72,320,728,728,152,728,320,0,0,1,0,2
248,72,312,728,728,152,728,312,0,0,1,0,2
256,72,304,728,728,152,728,304,0,0,1,0,2
264,72,296,728,728,152,728,296,0,0,1,0,2
272,72,288,728,728,152,728,288,0,0,1,0,2
280,72,280,728,728,152,728,280,0,0,1,0,2
288,72,272,728,728,152,728,272,0,0,1,0,2
296,72,264,728,728,152,728,264,0,0,1,0,2
304,72,256,728,728,152,728,256,0,0,1,0,2
312,72,248,728,728,152,728,248,0,0,1,0,2
320,72,240,728,728,152,728,240,0,0,1,0,2
328,72,232,728,728,152,728,232,0,0,1,0,2
336,72,224,728,728,152,728,224,0,0,1,0,2
344,72,216,728,728,152,728,216,0,0,1,0,2
352,72,208,728,728,152,728,208,0,0,1,0,2
360,72,200,728,728,152,728,200,0,0,1,0,2
368,72,192,728,728,152,728,192,0,0,1,0,2
376,72,184,728,728,152,728,184,0,0,1,0,2
384,72,176,728,728,152,728,176,0,0,1,0,2
392,72,168,728,264,312,728,168,1,0,0,1,0
384,72,176,728,264,312,728,176,1,0,0,1,0
376,72,184,728,264,312,728,184,1,0,0,1,0
368,72,192,728,264,312,728,192,1,0,0,1,0
360,72,200,728,264,312,728,200,1,0,0,1,0
352,72,208,728,264,312,728,208,1,0,0,1,0
344,72,216,728,264,312,728,216,1,0,0,1,0
336,72,224,728,264,312,728,224,1,0,0,1,0
328,72,232,728,264,312,728,232,1,0,0,1,0
320,72,240,728,264,312,728,240,1,0,0,1,0
312,72,248,728,264,312,728,248,1,0,0,1,0
304,72,256,728,264,312,728,256,1,0,0,1,0
296,72,264,728,264,312,728,264,1,0,0,1,0
288,72,272,728,264,312,728,272,1,0,0,1,0
280,72,280,728,264,312,728,280,1,0,0,1,0
272,72,288,728,264,312,728,288,1,0,0,1,0
264,72,296,728,264,312,728,296,1,0,0,1,0
256,72,304,728,264,312,728,304,1,0,0,1,0
248,72,312,728,264,312,728,312,0,0,0,1,3
248,80,312,720,264,312,720,312,0,0,0,1,3
248,88,312,712,264,312,712,312,0,0,0,1,3
248,96,312,704,264,312,704,312,0,0,0,1,3
248,104,312,696,264,312,696,312,0,0,0,1,3
248,112,312,688,264,312,688,312,0,0,0,1,3
248,120,312,680,264,312,680,312,0,0,0,1,3
248,128,312,672,264,312,672,312,0,0,0,1,3
248,136,312,664,264,312,664,312,0,0,0,1,3
248,144,312,656,264,312,656,312,0,0,0,1,3
248,152,312,648,264,312,648,312,0,0,0,1,3
248,160,312,640,264,312,640,312,0,0,0,1,3
248,168,312,632,264,312,632,312,0,0,0,1,3
248,176,312,624,264,312,624,312,0,0,0,1,3
248,184,312,616,264,312,616,312,0,0,0,1,3
248,192,312,608,264,312,608,312,0,0,0,1,3
248,200,312,600,264,312,600,312,0,0,0,1,3
248,208,312,592,264,312,592,312,0,0,0,1,3
248,216,312,584,264,312,584,312,0,0,0,1,3
248,224,312,576,264,312,576,312,0,0,0,1,3
248,232,312,568,264,312,568,312,0,0,0,1,3
248,240,312,560,264,312,560,312,0,0,0,1,3
248,248,312,552,264,312,552,312,0,0,0,1,3
248,256,312,544,264,312,544,312,0,0,0,1,3
248,264,312,536,264,312,536,312,0,0,0,1,3
248,272,312,528,264,312,528,312,0,0,0,1,3
248,280,312,520,264,312,520,312,0,0,0,1,3
248,288,312,512,264,312,512,312,0,0,0,1,3
248,296,312,504,264,312,504,312,0,0,0,1,3
248,304,312,496,264,312,496,312,0,0,0,1,3
248,312,312,488,264,312,488,312,0,0,0,1,3
248,320,312,480,264,312,480,312,0,0,0,1,3
248,328,312,472,264,312,472,312,0,0,0,1,3
248,336,312,464,264,312,464,312,0,0,0,1,3
248,344,312,456,264,312,456,312,0,0,0,1,3
248,352,312,448,264,312,448,312,0,0,0,1,3
248,360,312,440,264,312,440,312,0,0,0,1,3
248,368,312,432,264,312,432,312,0,0,0,1,3
248,376,312,424,264,312,424,312,0,0,0,1,3
248,384,312,416,264,312,416,312,0,0,0,1,3
248,392,312,408,264,312,408,312,0,0,0,1,3
248,400,312,400,264,312,400,312,0,0,0,1,3
248,408,312,392,264,312,392,312,0,0,0,1,3
248,416,312,384,264,312,384,312,0,0,0,1,3
248,424,312,376,264,312,376,312,0,0,0,1,3
248,432,312,368,264,312,368,312,0,0,0,1,3
248,440,312,360,264,312,360,312,0,0,0,1,3
248,448,312,352,264,312,352,312,0,0,0,1,3
